age,income,employment_years,credit_score,existing_loans,loan_amount,utilization_ratio,late_payments,debt_to_income,risk
58,71051.34781314022,2,422,3,26659.50359496349,0.41644042188208874,2,0.37521460768170095,1
28,37838.81923765944,29,746,0,20490.30833385451,0.3623032750887578,1,0.5415155321089232,0
47,73235.7890938147,5,790,2,24923.067476843375,0.7016680435494489,1,0.34031267752050903,0
47,72756.96213031963,1,732,3,6744.016869078088,0.8453217104226624,2,0.09269239220019178,1
54,65671.80023045666,13,427,2,12388.65899081524,0.27287828412042175,0,0.18864503405328825,1
41,109936.35680712992,17,847,2,18434.805709290165,0.6066820545417535,1,0.1676861617456708,0
50,57238.96300055245,30,346,0,24287.621525940493,0.4310346259729324,2,0.42431973349527796,1
53,54287.20865002823,12,804,5,13838.170833288643,0.5552000875414557,2,0.254906656234598,0
48,73673.44842833834,25,414,2,14340.432326806773,0.6586820576050545,1,0.19464858280328243,1
53,58891.052757724145,11,715,3,20497.12244802383,0.90423983681381,3,0.3480515543226629,1
25,83209.87074788018,17,522,5,5993.033382839005,0.2730634010445526,1,0.07202310650136037,1
39,34623.88184848956,8,802,5,27859.236398587433,0.17830592835045433,3,0.8046248690570428,1
24,34956.511050713205,20,395,1,7966.9112551385215,0.6644907271408172,0,0.22790922250737536,1
55,75316.18982652435,39,406,3,1000.0,0.4547177638953639,1,0.01327735779389927,1
37,36703.781213227936,23,331,3,15080.536068180645,0.2466124239636897,3,0.4108714571006015,1
64,72181.97212885428,33,792,2,28587.66961900452,0.20537845061936022,2,0.3960499938678841,0
48,67400.05692420731,7,365,3,19691.625042668882,0.6030188081866268,0,0.29216036219097713,1
50,46110.23427944673,32,478,1,21008.724344029062,0.37042353507537606,1,0.45561955327981346,1
49,67343.40320466868,22,742,2,15331.086098456914,0.9976837416273802,4,0.22765535106479537,1
26,35308.15108431521,12,848,4,13780.980021830585,0.4653107373976426,0,0.3903059095029321,0
55,40002.001474725985,13,500,3,2640.7250432550754,0.29105794788866446,4,0.0660148229063872,1
61,55256.24523175868,13,348,3,1000.0,0.66596414060555,0,0.01809750184446567,1
57,61578.55638144442,15,562,0,16570.178707526906,0.3198294007214562,3,0.2690900807236207,1
44,53927.22926024284,37,432,4,25500.393554721806,0.544677438908045,0,0.4728667484780577,1
49,68662.31927746221,38,643,4,17753.069638624525,0.5343185653489066,0,0.2585562186864814,0
51,67769.32830096582,25,475,1,19988.796216416107,0.5082018667441635,2,0.29495343568472754,1
55,90587.3361669629,25,690,4,27669.74036511632,0.8164771266426174,2,0.3054482175534757,1
53,58094.29305709991,0,310,0,17630.134811528464,0.2949517013195655,1,0.303474470275421,1
41,83891.26862368257,31,500,1,14018.759197539044,0.9138765745634231,1,0.16710629637065158,1
52,78414.51025787786,14,302,4,8451.80155479948,0.8122064528921809,0,0.10778364268302468,1
43,105879.54566586297,20,513,1,31177.700503776687,0.3998101278189914,1,0.2944638674798244,1
53,57454.83960195451,17,606,4,19212.382233229444,0.2625422556521247,2,0.3343910167765201,0
23,51592.82557094024,29,843,4,7451.186272645354,0.3515815220560672,1,0.1444229152055252,0
38,85153.88444487465,12,626,5,5630.658657590106,0.3993726222181705,4,0.06612333300232683,1
45,67708.65143482524,23,498,4,25024.509815431302,0.601239851926342,0,0.369591023970095,1
62,85633.18433567799,29,408,3,6700.466428733396,0.14173135193228514,1,0.07824614348647702,1
51,74335.97595979,1,590,4,29830.673260017767,0.9229232168668479,1,0.40129523928163463,1
23,20000.0,18,407,3,1000.0,0.1888073709949999,2,0.05,1
60,67526.43554062366,24,707,2,26380.761582319814,0.35134605469003133,0,0.3906730952272646,0
44,66224.3179590298,13,351,5,18895.158489295714,0.19835869415766993,1,0.2853205449542773,1
52,62662.13804927926,5,411,0,15948.755384454993,0.3310055438730941,0,0.25451980862690077,1
42,57355.13891753234,11,594,1,13596.332519665897,0.8539064367479275,0,0.23705517546065544,1
43,28157.12944411344,19,488,1,30125.838788752237,0.6536582302449181,1,1.0699186807570817,1
22,77483.53834476646,22,364,2,20656.470867209628,0.3045909025805326,1,0.2665917343022945,1
47,67475.3685618699,29,764,4,7774.371128836389,0.8845826768194038,0,0.11521791276631367,1
62,82039.13394794849,29,557,0,1248.7203517689486,0.8206408532966363,3,0.015221032837343534,1
22,29224.88951449494,37,630,2,16418.377705178467,0.7782843540894225,0,0.5617943464605843,0
46,70142.68979090537,29,800,2,14991.430931700686,0.8628694285471415,1,0.21372763115286836,1
37,55306.81324906874,29,509,1,2841.0557009959266,0.6576847133664836,2,0.05136900020258832,1
60,62875.76019851059,35,388,3,14556.851796141314,0.5512936241901091,0,0.23151770650855907,1
53,55536.80731638218,33,327,3,10408.5229354064,0.43654152355425047,3,0.1874166600199235,1
29,70872.1585496026,15,537,4,15074.320546453557,0.30138761836692857,1,0.2126973533041641,1
63,56742.537580168406,23,635,4,20807.388893187213,0.6016704918822053,1,0.36669824404292106,0
59,38961.70149888622,13,362,2,26940.879579712284,0.9005431111426795,2,0.6914708173225553,1
49,61728.508375723824,25,799,4,22271.112290954297,0.6345836100930925,2,0.36079135681355506,0
62,55716.50925728999,7,840,3,9228.474001358354,0.9276461755485731,2,0.16563266658976655,1
46,58332.12757742233,13,768,0,17951.321030633557,0.42122563263384727,2,0.3077432930387693,0
55,20000.0,30,350,1,15504.856971936191,0.7256241752747479,0,0.7752428485968096,1
45,73652.7216713741,1,411,3,4342.968362952792,0.6837989252163771,3,0.05896548375130489,1
44,53706.72765306438,3,600,5,18185.86227753818,0.7033904596564676,1,0.33861423088398757,0
33,33036.92851963469,0,389,4,29853.37870334171,0.6805378110167133,1,0.9036366284958689,1
27,78451.27033696284,19,528,1,15259.412833496031,0.2994892074434051,1,0.19450816752812294,1
56,72727.3145550586,13,449,5,2246.5385621967944,0.2292318084548341,2,0.03088988746444144,1
40,53453.59607450287,39,437,1,15242.149368868953,0.9807654306088528,0,0.2851473144599039,1
21,36956.61240959962,24,434,2,5290.302408213998,0.1407656159582511,0,0.14314900807412267,1
28,63560.61469358745,24,756,4,21908.844055090303,0.5209628383254433,1,0.3446921361712485,0
36,62462.12169175218,2,793,2,19198.91993380103,0.4825722854276757,1,0.3073690008249616,0
34,78486.68565983564,4,826,1,13632.719572202053,0.4240170623935686,3,0.17369467773536512,0
32,51125.28970279019,37,632,2,12350.68587315343,0.8037854682190385,4,0.2415768388786144,1
43,83898.44269729992,25,661,4,13302.125587075627,0.7708152594812643,0,0.15855032774647349,0
35,49194.93993328465,39,473,3,15066.195954738563,0.9147024311769463,1,0.30625499238682824,1
48,33083.36430915156,37,512,0,8822.119829267664,0.45593877356823,2,0.26666332198951354,1
54,37354.34489045438,37,642,5,3897.9753519885053,0.6077615751365137,3,0.10435132414769249,0
22,58751.76921728769,3,360,3,24109.591573557183,0.9030763426079086,2,0.41036366895420984,1
52,58689.70981882535,6,360,1,11916.792188024334,0.9944632565698459,1,0.20304738641256487,1
43,66557.22281501551,29,823,3,16336.344833353152,0.9723649261288194,0,0.2454481143054488,1
42,58192.51937763117,29,515,2,17282.255609339954,0.7460594841418607,2,0.2969841449411991,1
45,79546.37032128658,18,722,4,17576.16383724171,0.22890480202916164,1,0.2209549444714052,0
42,54778.118030748476,38,722,3,5609.456023212606,0.12086741061372394,1,0.10240322641358111,0
42,20074.47470257168,34,670,3,1593.2786835852185,0.8426965207626477,4,0.0793683873272713,1
62,57578.066230684126,39,505,4,10290.459802464064,0.8568478220426429,1,0.1787218723399943,1
26,20000.0,32,585,2,18165.692259335625,0.7717248174371226,1,0.9082846129667812,1
35,65427.81961995395,32,404,0,9176.401060205495,0.35193113739929816,3,0.14025228279817087,1
63,81143.85997969832,13,842,3,12160.629170406131,0.675836073638674,0,0.14986505662225885,0
57,40275.51027434961,37,541,5,32018.379309996548,0.38462359763374687,2,0.794983827439877,1
53,88371.133727837,9,790,1,1000.0,0.5055834214908322,1,0.011315912310005805,0
28,76856.62489456862,27,797,2,8959.728032716012,0.44419157648245944,1,0.11657717269014745,0
64,84129.60310830109,13,734,2,30172.832548591425,0.9222760781110501,1,0.3586470330752608,1
64,63791.27712869262,35,783,3,14643.210624038213,0.31074159766948806,0,0.22954879229799674,0
25,40144.696484963584,37,746,5,9352.118676008715,0.6198498141163752,0,0.2329602536542181,0
59,75616.30855628275,15,683,4,24350.151336088962,0.4248833761304732,1,0.32202248167093017,0
24,47507.9818646332,20,809,3,15441.843491848891,0.6967640007228032,0,0.3250368229879368,0
26,62357.690122067106,27,469,3,12213.532839647953,0.6081068270597275,2,0.19586249612100104,1
52,56572.98014392763,32,622,4,16538.95141630009,0.9315799132293464,0,0.2923471836594652,1
50,82493.91713593793,5,773,1,9735.12952493787,0.19145093653109185,1,0.118010271095453,0
55,74606.54011846658,14,531,4,6860.071496895373,0.2985767557810871,2,0.09195000178271731,1
60,58388.68403375259,2,658,3,14091.224578922012,0.7897131674479503,1,0.24133485472589752,0
36,20967.856129196945,34,574,0,6912.024319391943,0.431908155905359,1,0.3296485952975999,1
33,47295.45066941598,13,331,4,15085.546494371842,0.24920540760585153,3,0.31896400776083617,1
62,74084.44578968834,1,476,1,17835.25253979471,0.552989133320849,1,0.24074220100701843,1
50,65602.20522093169,28,364,4,21824.483648412886,0.6869278554502476,0,0.3326791161198549,1
39,29935.56131174277,3,326,4,24023.39988413462,0.14034404273814874,0,0.802503739080082,1
37,23868.24055062222,25,778,2,11754.107986941986,0.3624597004307003,1,0.4924580830335049,0
39,63910.18300314913,11,567,2,18995.316863512555,0.8284802839264386,1,0.2972189402520812,1
48,38858.85664568448,1,365,3,18940.18756965085,0.5682201099491748,1,0.48740980061116335,1
46,40784.07078324846,16,432,3,17622.549726527872,0.131841293655988,0,0.43209393736551943,1
57,73452.15457565308,34,665,4,11164.324712396332,0.35375590474723073,2,0.15199451638818134,0
46,84044.77560831347,9,381,0,6775.457500287113,0.6752265903814793,2,0.0806172358870205,1
43,44985.95945927403,21,627,5,19016.015112532477,0.2794235226202223,1,0.4227100042124866,0
29,59104.79384775653,20,397,3,1345.0995024555996,0.8446522655974729,1,0.022757874867482618,1
32,58515.06668031279,14,626,4,12857.28453945351,0.7089183163752978,2,0.21972605123560943,0
21,56715.91790606966,34,841,4,1000.0,0.5242411548530138,2,0.01763173438638787,0
21,60811.969523125976,20,424,5,4308.780613133893,0.9240614029601064,1,0.07085415333399656,1
54,75129.97855680312,20,509,4,7982.928492420604,0.4526206938321955,1,0.10625490178178333,1
52,46521.51306540809,20,432,5,23773.793661034273,0.31156606950767674,0,0.5110279544779404,1
45,29494.44930967867,31,802,5,20504.86419523415,0.6952626932740308,3,0.6952109524047101,1
60,93800.1986720752,4,456,4,10568.522529262062,0.6159656687231336,1,0.1126705772362971,1
21,81788.438489801,38,681,4,20834.958361038007,0.40172311083810264,3,0.2547420973642396,0
36,37927.242575012046,8,321,2,22100.983707043175,0.4092981051915795,3,0.5827205514171538,1
59,62712.64017551907,17,718,5,13714.681213002228,0.4583892777706916,3,0.2186908600023506,0
25,80214.0432917222,20,771,1,3924.974846290479,0.3620247107314324,2,0.048931267957857974,0
42,74980.87889052078,7,533,5,13336.701519471086,0.7392172657248303,1,0.17786803404830637,1
49,69240.2661985857,33,753,1,14216.86075862291,0.6862225645460848,0,0.205326489038156,0
23,56595.462168165126,9,461,4,5140.364873358192,0.4966998872917534,4,0.090826449266981,1
32,94546.07850123916,23,600,3,17936.374343439744,0.45806920820131347,0,0.18971039970954123,0
46,64417.1774491892,39,605,0,17238.49483441884,0.42854614242373457,2,0.2676071122181063,0
36,49700.81481358619,23,301,4,18560.341599153493,0.3551214892530282,4,0.3734413946485209,1
57,77421.51457691191,31,570,0,17231.384777339546,0.17712699684135344,2,0.22256584453952502,1
42,61921.17283902841,32,720,2,20838.744280919866,0.3413842169702505,1,0.33653665338498523,0
49,66995.95454507245,37,442,1,13565.375777015748,0.3890812138237586,1,0.2024805209378643,1
34,64062.98403182415,33,834,2,16614.280858967628,0.592915605638809,1,0.2593429124486967,0
48,69935.5114753382,10,336,3,11818.077726035744,0.7964096581702448,1,0.16898536203890108,1
25,40430.87493201586,30,406,3,10324.006275024398,0.4561319303506285,0,0.2553495637278223,1
50,30977.872256599836,17,596,5,25705.997046096607,0.9502812152668826,0,0.8298180337618232,1
25,88682.65446467168,22,396,4,1000.0,0.8446149670970462,3,0.011276162244313152,1
32,64991.691235783386,21,580,5,22014.079913234113,0.9863216630953706,1,0.33872145030615103,1
36,75416.94554817157,17,409,3,10035.672996434714,0.8885827369373336,0,0.13306920511683362,1
46,24804.81559644748,39,848,3,8999.694578855033,0.6550533543784413,1,0.3628204589492679,0
46,81333.66217429006,38,487,5,17092.619872523257,0.638631359035047,1,0.2101543126866149,1
41,49570.287092884646,19,787,2,3083.123101191977,0.21657351407879533,0,0.06219699908969321,0
59,43875.63666381911,12,653,0,8471.815424430377,0.7501593240024109,4,0.19308700838559995,1
56,58732.53664736027,0,318,1,8206.882827896065,0.6401861718334042,0,0.13973315808189127,1
53,40440.39578914951,3,692,3,13228.813934519241,0.5562388930563863,1,0.3271188047587962,0
50,59965.36603548786,23,560,5,8566.898494714493,0.7239581853015598,4,0.14286410741901504,1
57,57273.23305971027,35,709,3,27808.94948511415,0.49964305855419433,3,0.485548798268851,0
43,81207.91810467765,35,702,2,29376.132131983635,0.5714736961674576,2,0.36173975170891054,0
30,90266.8900427894,1,783,1,1000.0,0.45851707432293076,3,0.011078259143811955,0
25,89630.31585683167,27,603,2,19354.581638125892,0.7456338040336208,1,0.21593789392688695,0
56,20000.0,25,317,0,21869.3075126206,0.8889498734930994,0,1.09346537563103,1
54,41296.6634031343,22,483,2,19343.881619128842,0.8567604452193424,4,0.46841270032631005,1
51,20000.0,14,704,1,9735.092055266443,0.8074227448445219,2,0.48675460276332216,1
30,36129.154511299384,35,430,1,13047.235502731668,0.11240893409009584,2,0.36112761782596237,1
39,47009.63578192337,26,778,3,9013.802761778436,0.9206924174897134,0,0.19174372683067067,1
52,68211.23230453888,5,307,0,11637.887750729371,0.34738814865105455,1,0.17061541563668495,1
21,49601.335310149196,34,617,4,5320.279770662592,0.8991765486670383,1,0.10726081742347732,1
25,50158.59858102708,38,690,3,14081.689426923598,0.2772712927804389,1,0.2807432788253801,0
24,63635.29366399526,37,818,5,2977.5863095594414,0.4956811762822636,2,0.04679142875149729,0
36,25813.807095843782,34,435,2,13398.923566174899,0.7744589148942224,1,0.5190603430337181,1
44,43228.136940722725,35,830,2,5011.346487201883,0.6762510507494552,4,0.11592788498088114,1
36,49928.867483652546,9,666,1,16654.53089433123,0.4743297442264869,0,0.3335651644769265,0
22,55951.960227373114,29,788,5,9564.643512456874,0.7107614710662505,0,0.17094385028851247,0
48,61539.079804510904,37,310,1,17324.6427829963,0.5940545590419756,3,0.2815226168157032,1
52,90012.99579466083,28,745,5,23652.645826918255,0.34816267597197903,0,0.2627692325769833,0
47,78166.72322162188,38,413,1,27715.575488837665,0.6816965009474258,1,0.3545700055797042,1
40,44613.799510161305,3,495,4,1000.0,0.283822377710071,5,0.022414589453925316,1
44,54773.418810970645,4,622,4,8326.447249009738,0.724589455833249,1,0.15201620475335423,0
32,53411.21725815753,3,811,3,12575.311383103888,0.10279978986091853,1,0.2354432650789896,0
55,49716.94966958513,35,464,4,18682.622547051866,0.5938952623855928,3,0.3757797425468594,1
53,65450.3165164182,15,551,5,1797.1639667637646,0.4609608648005269,5,0.02745844577104446,1
53,22804.408940581838,24,343,1,7143.260745598275,0.3727933964217526,0,0.3132403371738527,1
63,77614.28776012968,13,769,5,16042.85762125688,0.5641371705111737,2,0.2066997982489774,0
57,93871.01581430712,10,788,3,15679.105932213337,0.6807804692822993,2,0.16702819071681596,0
32,54603.189186563664,28,480,3,18020.947251360743,0.9687810395921184,0,0.3300347016323215,1
23,54212.711497643424,33,376,0,18549.40581510493,0.8497580408992879,1,0.3421597131497703,1
21,63140.88494417343,21,673,4,17708.7554649269,0.7454348947754297,0,0.28046416328476,0
53,80387.7195392042,13,366,2,16549.24253305194,0.5310702205112318,0,0.20586779458249288,1
60,53514.125663655155,23,824,2,15445.918186610943,0.45292970769791885,0,0.2886325431847847,0
30,78678.90332203473,38,391,0,20318.1047177949,0.1292766891273975,3,0.25824082263364023,1
63,69769.89344906485,25,543,1,1000.0,0.4231872127531434,5,0.014332829685773346,1
64,107232.22888009381,35,640,0,27354.667895769875,0.8635394248053548,1,0.2550974476745945,1
49,53426.75969675408,38,603,1,1000.0,0.44562212377866095,1,0.01871721222989974,0
33,20479.991045583323,15,697,4,6366.705464764063,0.5154264991559319,1,0.3108744261944927,0
32,31341.21758628972,37,747,4,13185.913626798842,0.3446509816224143,4,0.4207211666392644,1
51,60238.56474800314,31,396,3,20380.90312871874,0.3467194829320301,3,0.33833646624846503,1
22,80557.64188041503,5,630,3,1000.0,0.15568458480257358,1,0.012413471604400544,0
55,46949.81719158552,33,504,3,14775.005408465326,0.6524235330578207,3,0.3146978261528427,1
43,55381.3510024934,7,748,3,21339.160315325877,0.5032624627408118,3,0.38531310502636773,0
37,73696.8547466315,29,717,2,22956.144928227815,0.6453647267417152,1,0.31149422871777416,0
46,40695.347982430845,26,376,3,9421.36273202033,0.5921982100259675,1,0.23150957539637598,1
28,47774.61201610364,6,848,3,12593.317704359742,0.8189601285674573,0,0.26359853430342556,1
49,36645.466247794786,26,724,3,10070.814968858976,0.7759107210803254,5,0.2748174876739359,1
46,83564.56185765124,24,728,1,11858.602771791324,0.7943084678240915,1,0.1419094710505628,0
30,90833.45623592734,14,784,5,6745.38759417252,0.549315106247508,6,0.07426104734639083,1
46,28411.700210138795,24,434,3,7885.9827002326565,0.4184932162185375,1,0.2775610977838813,1
